Date,Asset,Price,EMA21,ATR,RSI,RSI_Z_Score,ATR_Distance,Pct_Above_EMA,Timeframe
2024-01-03,SOL,98.52,108.61173553719009,10.959955555555563,,,-0.9207825238008932,-9.291570093486383,1d
2024-01-03,WULF,2.150000095367432,2.2863636016845703,0.6633333524068197,,,-0.2055731191901647,-5.96420911427506,1d
2024-01-03,XLM,0.1205,0.1307148760330578,0.0075302222222222,,,-1.356517209135345,-7.81462396864034,1d
2024-01-03,XRP,0.5823,0.6247214876033057,0.0377804444444444,,,-1.122842471207181,-6.790463981966161,1d
2024-01-04,ACH,0.01982,0.0218544853493613,0.0019700088888888,,,-1.0327290200750618,-9.3092347718947,1d
2024-01-04,BNB,323.7,314.5196844477836,13.900740740740746,,,0.6604191620746082,2.9188365645014125,1d
2024-01-04,BTC,44151.1,44124.342148760334,2308.47600888889,,,0.0115911324772848,0.0606419267384287,1d
2024-01-04,CLSK,10.760000228881836,10.843471164545736,1.6780180782741971,,,-0.049743764232712,-0.7697805840699824,1d
2024-01-04,ETH,2267.11,2332.8050413223136,111.11778074074084,,,-0.5912198829419809,-2.816139375499433,1d
2024-01-04,HIVE,4.349999904632568,4.378925516585673,0.6415555953979492,,,-0.0450866801888962,-0.6605641462396488,1d
2024-01-04,HUT,12.529999732971191,12.571322598733191,2.240186568366157,,,-0.0184461715579957,-0.3287073849028744,1d
2024-01-04,IREN,6.739999771118164,6.773057984911705,1.0285332467820911,,,-0.0321411231936039,-0.4880840215333198,1d
2024-01-04,MARA,26.270000457763672,23.275785461930205,3.849955571492513,,,0.7777271556078499,12.864077136003829,1d
2024-01-04,MSTR,65.58100128173828,67.80124746275342,4.806991746690538,,,-0.4618785090579178,-3.27463913143314,1d
2024-01-04,NEAR,3.91,3.812336589030804,0.4337128888888889,,,0.2251798677678132,2.5617730409797024,1d
2024-01-04,RENDER,4.375,4.674233658903081,0.4903167407407406,,,-0.6102864414766191,-6.401769375245628,1d
2024-01-04,RIOT,15.859999656677246,15.420330418042898,1.6944890297783748,,,0.2594701003711149,2.851230983480765,1d
2024-01-04,RSR,0.002854,0.0032195597295266,0.0003702109629629,,,-0.987436262289302,-11.354339109602876,1d
2024-01-04,SLNH,4.050000190734863,4.215289466637225,0.7582222980923122,,,-0.2179957992771114,-3.9211844693129096,1d
2024-01-04,SOL,104.91,108.27521412471825,11.038628148148158,,,-0.3048580022403223,-3.108018905270388,1d
2024-01-04,WULF,2.190000057220459,2.27760327946056,0.6095555708143446,,,-0.1437165476530159,-3.846289783216746,1d
2024-01-04,XLM,0.1216,0.1298862509391435,0.0069261925925925,,,-1.1963645001736527,-6.379621306512195,1d
2024-01-04,XRP,0.5868,0.6212740796393689,0.0360230518518518,,,-0.9570005279160329,-5.548932551536684,1d
2024-01-05,ACH,0.01924,0.0216168048630558,0.001935341037037,,,-1.2281064771378152,-10.995171941982408,1d
2024-01-05,BNB,317.5,314.79062222525783,14.540641975308644,,,0.1863313723935256,0.8606920230309114,1d
2024-01-05,BTC,44145.11,44126.23013523666,2255.0072077037053,,,0.0083724188103873,0.0427860361183702,1d
2024-01-05,CLSK,10.210000038146973,10.785882880327666,1.5862823039867262,,,-0.3630393157216435,-5.339227660547325,1d
2024-01-05,ETH,2268.78,2326.9845830202853,105.7740766419754,,,-0.5502726647975974,-2.501287866064805,1d
2024-01-05,HIVE,4.150000095367432,4.3581141146567415,0.5906814829508463,,,-0.3523286666269646,-4.775322853281954,1d
2024-01-05,HUT,11.899999618530272,12.510293236896562,2.0734951225563334,,,-0.2943308675903132,-4.878331840906427,1d
2024-01-05,IREN,6.190000057220459,6.720052718757955,0.98206218790125,,,-0.5397343142497562,-7.887626536886219,1d
2024-01-05,MARA,24.1200008392334,23.352532314412315,3.729961597018772,,,0.2057577551024906,3.286446688042609,1d
2024-01-05,MSTR,63.108001708984375,67.37458875786533,4.5097932377568,,,-0.9460715434047654,-6.332635386042142,1d
2024-01-05,NEAR,3.552,3.78866962639164,0.4424178370370371,,,-0.5349459415485255,-6.246773926737075,1d
2024-01-05,RENDER,4.012,4.614030599002801,0.4980078419753085,,,-1.2088777490227758,-13.04782415471874,1d
2024-01-05,RIOT,14.829999923706056,15.366664009466822,1.6676238298769357,,,-0.3218136345535259,-3.492391617530968,1d
2024-01-05,RSR,0.002759,0.003177690663206,0.0003545828345679,,,-1.1807978908970205,-13.175941511677404,1d
2024-01-05,SLNH,3.819999933242798,4.179354054510459,0.7224593262849031,,,-0.4974039481441333,-8.598317265794647,1d
2024-01-05,SOL,99.94,107.51746738610748,10.93347772839507,,,-0.6930518883692632,-7.047661715185251,1d
2024-01-05,WULF,1.9299999475479128,2.24600297655941,0.5696148363042761,,,-0.5547661487572199,-14.069573028597397,1d
2024-01-05,XLM,0.1191,0.1289056826719486,0.0070427002469135,,,-1.3923186175992526,-7.606866096743818,1d
2024-01-05,XRP,0.5757,0.6171309814903353,0.0359533116049383,,,-1.152355086106856,-6.71348266947835,1d
2024-01-06,ACH,0.01913,0.021390731693687,0.001889295565432,,,-1.196600328212828,-10.568744099362828,1d
2024-01-06,BNB,307.5,314.127838386598,14.921889711934163,,,-0.4441688361560009,-2.1099175484221493,1d
2024-01-06,BTC,43968.32,44111.874668396966,2063.322246676544,,,-0.0695745265327284,-0.3254331616511705,1d
2024-01-06,ETH,2240.78,2319.1478027457138,98.817533089712,,,-0.7930556480758019,-3.37916378822132,1d
2024-01-06,NEAR,3.479,3.760517842174218,0.4555621254320988,,,-0.6179570830371366,-7.486145631779606,1d
2024-01-06,RENDER,3.815,4.5413914536389095,0.4752067963786008,,,-1.5285796818869315,-15.99490951296148,1d
2024-01-06,RSR,0.002645,0.0031292642392782,0.0003375717899588,,,-1.434551860323624,-15.475338681847314,1d
2024-01-06,SOL,93.77,106.26769762373408,10.645014031275728,,,-1.1740423814393344,-11.760580028735673,1d
2024-01-06,XLM,0.12,0.1280960751563169,0.0067436735473251,,,-1.2005437540090105,-6.320314768768065,1d
2024-01-06,XRP,0.5679,0.6126554377184866,0.0336928700576132,,,-1.3283355689781549,-7.305156367362835,1d
2024-01-07,ACH,0.01803,0.0210852106306246,0.0019133894900411,,,-1.596753116146214,-14.489827415748788,1d
2024-01-07,BNB,302.4,313.0616712605436,14.265637750342943,,,-0.7473673064695153,-3.405613730232256,1d
2024-01-07,BTC,43929.02,44095.25151672452,1909.345947119671,,,-0.0870620208848402,-0.3769828065533753,1d
2024-01-07,ETH,2221.42,2310.263457041558,92.9151953444171,,,-0.9561779073082064,-3.845598508289948,1d
2024-01-07,NEAR,3.215,3.710925311067471,0.4465538420411523,,,-1.1105610665012908,-13.363925961765451,1d
2024-01-07,RENDER,3.635,4.458992230580827,0.4531792235281207,,,-1.8182480303616488,-18.47933766131488,1d
2024-01-07,RSR,0.002489,0.0030710583993438,0.000326428884631,,,-1.7831093593381615,-18.953022823278605,1d
2024-01-07,SOL,89.44,104.73790693066734,10.44167882710563,,,-1.4650811602206526,-14.605893299733394,1d
2024-01-07,XLM,0.1152,0.1269237046875608,0.0066445170743484,,,-1.764417873621086,-9.236812553195058,1d
2024-01-07,XRP,0.5515,0.6070958524713514,0.0328804873832647,,,-1.6908463619565497,-9.157672918540486,1d
2024-01-08,ACH,0.01864,0.0208629187551132,0.0019782708913689,,,-1.1236675244081444,-10.654879028220728,1d
2024-01-08,ACH,0.01857,0.0180790909090909,0.0051133333333333,,,0.0960056892260281,2.715341680494793,1w
2024-01-08,BNB,303.7,312.21061023685786,14.77688605029722,,,-0.5759407095574571,-2.725919606127837,1d
2024-01-08,BNB,299.5,302.1363636363636,39.00666666666666,,,-0.0675875141778403,-0.872574093576046,1w
2024-01-08,BTC,46951.04,44354.86865156774,2197.965154170381,,,1.1811703854841964,5.853182361617699,1d
2024-01-08,BTC,41732.35,43729.32272727272,5441.609999999999,,,-0.3669819643952296,-4.566667404677801,1w
2024-01-08,CLSK,10.725000381469728,10.780348107704215,1.6174446227650583,,,-0.034219240309985,-0.513413163299765,1d
2024-01-08,CLSK,8.140000343322754,10.021818247708408,3.036666742960612,,,-0.6196985259406396,-18.77721046094556,1w
2024-01-08,ETH,2330.44,2312.0976882195982,106.10250263182812,,,0.1728735074614496,0.7933190657928506,1d
2024-01-08,ETH,2472.87,2244.279090909091,360.5853333333335,,,0.6339440014871438,10.185493863791852,1w
2024-01-08,HIVE,4.389999866485596,4.361012819368455,0.5865906109280056,,,0.0494161457362603,0.6646861249387035,1d
2024-01-08,HIVE,3.619999885559082,4.101818258112127,1.2206669012705484,,,-0.394717323826457,-11.746458332232477,1w
2024-01-08,HUT,12.0,12.463902942633236,2.003695798313471,,,-0.2315236389793838,-3.7219717191991233,1d
2024-01-08,HUT,9.899999618530272,11.718181436712092,3.574599774678548,,,-0.5086392695096394,-15.515904306495932,1w
2024-01-08,IREN,6.420000076293945,6.692775205806681,0.97645384023219,,,-0.2793528155390048,-4.075665491888551,1d
2024-01-08,IREN,5.150000095367432,6.095454606142911,1.8799996693929035,,,-0.5029014239565208,-15.51081210288506,1w
2024-01-08,MARA,25.979999542236328,23.591392971487224,3.769966554655853,,,0.6335882656038979,10.124906882929704,1d
2024-01-08,MARA,18.979999542236328,23.652727994051848,7.013999811808269,,,-0.6662002533773737,-19.75555822986089,1w
2024-01-08,MSTR,59.80099868774414,66.68608056967248,4.713287887761623,,,-1.4607811035277378,-10.324616206428455,1d
2024-01-08,MSTR,48.553001403808594,61.784819863059305,11.092468770345054,,,-1.1928650630619813,-21.41596995601491,1w
2024-01-08,NEAR,3.416,3.6841139191522463,0.461946663102332,,,-0.5804001642779544,-7.277568637561083,1d
2024-01-08,NEAR,3.307,3.223363636363636,1.359066666666667,,,0.0615395592340556,2.594692162337489,1w
2024-01-08,RENDER,4.058,4.422538391437115,0.495288660391038,,,-0.7360119877352058,-8.242741140312804,1d
2024-01-08,RENDER,3.764,3.6467272727272726,1.446133333333333,,,0.0810939935962985,3.215834870618735,1w
2024-01-08,RIOT,16.010000228881836,15.42514912032273,1.7079408153204274,,,0.3424305475417666,3.7915426554195206,1d
2024-01-08,RIOT,11.729999542236328,14.548181707208808,3.618667221069336,,,-0.7787900883960505,-19.37137040002761,1w
2024-01-08,RSR,0.002655,0.0030332349084944,0.0003371717000135,,,-1.1217872332678909,-12.469687310903195,1d
2024-01-08,RSR,0.002535,0.0024931818181818,0.0010378666666666,,,0.0402924413715781,1.677301731996358,1w
2024-01-08,SLNH,4.239999771118164,4.184867301474796,0.6914647507184818,,,0.079732870816743,1.3174245602468406,1d
2024-01-08,SLNH,3.4800000190734863,3.789090850136497,1.2879999001820883,,,-0.2399773719076481,-8.15738770295983,1w
2024-01-08,SOL,97.88,104.1144608460612,11.024121650158214,,,-0.5655290320541534,-5.988083495220894,1d
2024-01-08,SOL,93.81,89.83727272727272,30.644666666666676,,,0.1296384560465317,4.422136995173103,1w
2024-01-08,WULF,2.059999942779541,2.229093609852149,0.5389995451420914,,,-0.3137176433572525,-7.585758907802154,1d
2024-01-08,WULF,1.7000000476837158,1.9090908657420769,1.0280000607172648,,,-0.203395725397596,-10.952376432699856,1w
2024-01-08,XLM,0.1195,0.1262488224432371,0.0068119147977686,,,-0.9907379413271328,-5.345651795106029,1d
2024-01-08,XLM,0.1181,0.1154636363636363,0.0214533333333333,,,0.1228882987739417,2.2832847807259227,1w
2024-01-08,XRP,0.5776,0.6044144113375922,0.0335497557321627,,,-0.7992431167505141,-4.436428191420998,1d
2024-01-08,XRP,0.5763,0.5537545454545454,0.1324066666666666,,,0.1702743155842202,4.071380493490735,1w
2024-01-09,ACH,0.01767,0.0205726534137393,0.0019998347725197,,,-1.4514466163032076,-14.10928068131859,1d
2024-01-09,BNB,301.1,311.2005547607799,14.28663457692426,,,-0.7069932884749675,-3.2456737644777536,1d
2024-01-09,BTC,46110.0,44514.426046879766,2334.680466947664,,,0.683422839103233,3.58439745227733,1d
2024-01-09,CLSK,10.550000190734863,10.75940738797973,1.49911873918447,,,-0.139686865203743,-1.9462707349366968,1d
2024-01-09,ETH,2344.29,2315.0242620178165,111.28083561425098,,,0.2629899193391359,1.2641654976296002,1d
2024-01-09,HIVE,4.199999809265137,4.346375272995426,0.5443785269278066,,,-0.2688854473308448,-3.3677594440530414,1d
2024-01-09,HUT,11.729999542236328,12.397184451688064,1.8405363229345004,,,-0.3624948343252442,-5.381745444312467,1d
2024-01-09,IREN,6.079999923706055,6.637068361979352,0.8929266488189072,,,-0.623868084808694,-8.39329065019852,1d
2024-01-09,MARA,25.729999542236328,23.78581175064624,3.523304357540932,,,0.5518080739828637,8.17372899429119,1d
2024-01-09,MSTR,57.729000091552734,65.87180052620705,4.505249486450698,,,-1.8074027773918773,-12.361587765336262,1d
2024-01-09,NEAR,3.222,3.642103562865678,0.4688871080220211,,,-0.8959588687303984,-11.53464078147005,1d
2024-01-09,RENDER,3.86,4.371398537670104,0.4885835056722329,,,-1.046696279618528,-11.698739734279014,1d
2024-01-09,RIOT,15.739999771118164,15.45377190675868,1.56688198908174,,,0.182673530204548,1.8521553578405303,1d
2024-01-09,RSR,0.002458,0.002980940825904,0.0003383488066783,,,-1.5455672240661156,-17.54281136209482,1d
2024-01-09,SLNH,4.079999923706055,4.175333903495819,0.6326027839560175,,,-0.1507011701617682,-2.283266009215341,1d
2024-01-09,SOL,99.36,103.68223713278292,10.839572096803789,,,-0.3987461030917811,-4.168734445079101,1d
2024-01-09,WULF,2.0299999713897705,2.2109941881737507,0.4951329442094089,,,-0.3655467059922223,-8.186100974488712,1d
2024-01-09,XLM,0.1165,0.1253625658574882,0.0067836594913994,,,-1.3064579477676457,-7.069547274234328,1d
2024-01-09,XRP,0.5669,0.601004010306902,0.0325697883012077,,,-1.047105679395447,-5.674506279831119,1d
2024-01-10,ACH,0.01927,0.0204542303761266,0.0020465234695171,,,-0.5786546764626591,-5.789659910689545,1d
2024-01-10,BNB,305.8,310.7095952370726,15.20841663333436,,,-0.3228209323455526,-1.5801234697391846,1d
2024-01-10,BTC,46653.99,44708.931860799785,2476.132404687976,,,0.7855226705638607,4.350491184303187,1d
2024-01-10,CLSK,9.984999656677246,10.689006685134048,1.459902897120681,,,-0.4822286672937577,-6.586271757467549,1d
2024-01-10,ETH,2584.38,2339.511147288924,136.91139086568415,,,1.788520671383018,10.466667491404584,1d
2024-01-10,HIVE,4.409999847412109,4.3521593252151245,0.5451280185237931,,,0.1061044749701492,1.329007462155027,1d
2024-01-10,HUT,12.109999656677246,12.371076743050716,1.8056648762795615,,,-0.1445877858085163,-2.110382885791464,1d
2024-01-10,IREN,6.449999809265137,6.620062129914423,0.8938697114470894,,,-0.1902540364344282,-2.568893120818562,1d
2024-01-10,MARA,25.6299991607666,23.953465151566267,3.573530392339511,,,0.4691534211642021,6.99912934764142,1d
2024-01-10,MSTR,56.56700134277344,65.02590969134945,4.346683140535918,,,-1.946060496034475,-13.008519817295728,1d
2024-01-10,NEAR,3.603,3.638548693514253,0.4869021602857517,,,-0.0730099317969537,-0.977002000210085,1d
2024-01-10,RENDER,4.234,4.358907761518276,0.5174390382492685,,,-0.2413960916843384,-2.8655747804759457,1d
2024-01-10,RIOT,15.550000190734863,15.462519932574695,1.563297591628003,,,0.0559588005691654,0.5657568012305327,1d
2024-01-10,RSR,0.002679,0.0029534916599127,0.0003377689657879,,,-0.8126609834399897,-9.29380176143272,1d
2024-01-10,SLNH,3.940000057220459,4.153939917470786,0.5935890997736006,,,-0.3604174341003315,-5.150287787036377,1d
2024-01-10,SOL,102.0,103.5293064843481,11.239629150563282,,,-0.1360637850112212,-1.4771725381733367,1d
2024-01-10,WULF,2.119999885559082,2.2027219788451444,0.4691152119569923,,,-0.1763364119892284,-3.755448671258658,1d
2024-01-10,XLM,0.1208,0.1249477871431711,0.0071591715592128,,,-0.579366915412654,-3.3196163277533164,1d
2024-01-10,XRP,0.6008,0.6009854639153653,0.03704048319438,,,-0.0050070598267323,-0.0308599669211723,1d
2024-01-11,ACH,0.02038,0.0204474821601151,0.0019856536735815,,,-0.0339848589978199,-0.330026746504772,1d
2024-01-11,BNB,308.2,310.4814502155205,15.233961082223116,,,-0.1497608010947856,-0.7348104738421102,1d
2024-01-11,BTC,46339.16,44857.13441890889,2594.4374173962465,,,0.5712319638754125,3.3038793054653626,1d
2024-01-11,CLSK,9.260000228881836,10.559097007292936,1.594582546441765,,,-0.8146939657090654,-12.303104872640564,1d
2024-01-11,ETH,2618.01,2364.829224808113,135.1072054169262,,,1.873925039087285,10.706091270181714,1d
2024-01-11,HIVE,4.059999942779541,4.325599381357344,0.5897775995235992,,,-0.4503382949646525,-6.140176543451881,1d
2024-01-11,HUT,11.239999771118164,12.26825156378412,1.9086429019308933,,,-0.5387345069241176,-8.381404532829732,1d
2024-01-11,IREN,6.039999961853027,6.567329205545206,0.9586870349346456,,,-0.5500535883726924,-8.029584435129602,1d
2024-01-11,MARA,22.399999618530277,23.81224101219936,4.221059714051013,,,-0.3345703423640354,-5.93073702280089,1d
2024-01-11,MSTR,53.61800003051758,63.98882699491019,4.843125347774357,,,-2.1413501034323823,-16.207246563868924,1d
2024-01-11,NEAR,3.612,3.636135175922048,0.4667818722476514,,,-0.0517054696358098,-0.6637590395942092,1d
2024-01-11,RENDER,4.069,4.33255251047116,0.499913833149366,,,-0.5271958745586763,-6.083077119877751,1d
2024-01-11,RIOT,13.09000015258789,15.246836316212258,1.9135246506186183,,,-1.127153581704364,-14.146122637461268,1d
2024-01-11,RSR,0.002773,0.0029370833271933,0.0003145997703495,,,-0.5215621327729697,-5.586607832137752,1d
2024-01-11,SLNH,3.950000047683716,4.135399929308325,0.5971105378783315,,,-0.3104950756410644,-4.483239463991059,1d
2024-01-11,SOL,99.9,103.19936953122554,11.027678597154845,,,-0.2991898523481432,-3.197083030848585,1d
2024-01-11,WULF,1.919999957084656,2.177019976866918,0.4892331843318429,,,-0.5253527929289599,-11.80604783205322,1d
2024-01-11,XLM,0.1234,0.1248070792210647,0.0070046153513178,,,-0.2008788706434806,-1.1274033731471456,1d
2024-01-11,XRP,0.6019,0.6010686035594229,0.037221752101796,,,0.0223363058864964,0.1383197251784031,1d
2024-01-12,ACH,0.0194,0.0203522565091956,0.0020222331837706,,,-0.4708935234758761,-4.67887434872569,1d
2024-01-12,BNB,296.6,309.2195001959277,16.3894329379267,,,-0.7699778414373915,-4.081081622579338,1d
2024-01-12,BTC,42782.73,44668.55219900808,2917.2497617434133,,,-0.6464383762194804,-4.221811780704984,1d
2024-01-12,CLSK,8.140000343322754,10.339179128750194,1.5399715961984228,,,-1.428064511615888,-21.27034223937736,1d
2024-01-12,ETH,2522.54,2379.166568007376,151.6689113613361,,,0.9453053411259172,6.026204046432274,1d
2024-01-12,HIVE,3.619999885559082,4.261453972648411,0.5711405926116148,,,-1.123110658544154,-15.052470147663657,1d
2024-01-12,HUT,9.899999618530272,12.052955932397406,1.8486904661786492,,,-1.1645845279428626,-17.862475611315844,1d
2024-01-12,IREN,5.150000095367432,6.438481104619954,0.9521954099316406,,,-1.3531686834586023,-20.012189028992697,1d
2024-01-12,MARA,18.979999542236328,23.372946333111813,4.14358500413067,,,-1.060180203011699,-18.795006535620704,1d
2024-01-12,MSTR,48.553001403808594,62.58557012299186,4.933108842257307,,,-2.844569047205981,-22.42141230255913,1d
2024-01-12,NEAR,3.458,3.619941069020043,0.4538776226146312,,,-0.3567945652115574,-4.473583020617567,1d
2024-01-12,RENDER,3.828,4.286684100428327,0.489125322062784,,,-0.9377639630144742,-10.700207658933753,1d
2024-01-12,RIOT,11.729999542236328,14.927123882214447,1.8410546819440137,,,-1.7365721786178556,-21.418220718242097,1d
2024-01-12,RSR,0.002641,0.0029101666610849,0.0003106531343029,,,-0.8664540330129741,-9.2491837214767,1d
2024-01-12,SLNH,3.4800000190734863,4.075818119286976,0.5814958020376855,,,-1.02463009728637,-14.618368209171267,1d
2024-01-12,SOL,92.12,102.19215411929596,11.355988117534196,,,-0.8869465179999662,-9.856093362645066,1d
2024-01-12,WULF,1.7000000476837158,2.133654528759354,0.4613354226062332,,,-0.9399982308442382,-20.32449373740899,1d
2024-01-12,XLM,0.119,0.1242791629282406,0.0072973333044754,,,-0.7234372760530128,-4.247826267778185,1d
2024-01-12,XRP,0.5699,0.5982350941449299,0.0391921851548899,,,-0.7229781660029402,-4.736447998830612,1d
2024-01-13,ACH,0.01954,0.0202784150083596,0.0019112687592679,,,-0.3863480762603389,-3.641384240608724,1d
2024-01-13,BNB,302.2,308.58136381447974,15.844175212869809,,,-0.402757715611245,-2.067967986011059,1d
2024-01-13,BTC,42847.99,44503.0465445528,2637.7337935109576,,,-0.627453971520697,-3.718973582844261,1d
2024-01-13,ETH,2578.19,2397.259607279432,143.77972317982463,,,1.2583860138211496,7.547384195318735,1d
2024-01-13,NEAR,3.404,3.6003100627454936,0.4225606062660137,,,-0.4645725603250175,-5.452587675067997,1d
2024-01-13,RENDER,3.892,4.250803727662115,0.4563086124544128,,,-0.7863181142520317,-8.440844382609315,1d
2024-01-13,RSR,0.002686,0.0028897878737135,0.0002920327163958,,,-0.6978254910223595,-7.052001137082504,1d
2024-01-13,SOL,95.85,101.6155946539054,10.84718970186297,,,-0.5315288855799385,-5.67392699274414,1d
